employee_id,department,goal_id,goal_type,goal_description,target_value,current_value,achievement_rate,deadline,status
EMP0148,Marketing,GOAL_EMP0148_3,Client Satisfaction,Improve client satisfaction by achieving 82% target,82,85,100.0,2025-12-15,Completed
EMP0148,Marketing,GOAL_EMP0148_4,Skill Development,Improve skill development by achieving 88% target,88,62,70.45454545454545,2025-11-21,In Progress
EMP0148,Marketing,GOAL_EMP0148_5,Performance Improvement,Improve performance improvement by achieving 92% target,92,55,59.78260869565217,2026-01-05,In Progress
EMP0149,Operations,GOAL_EMP0149_1,Client Satisfaction,Improve client satisfaction by achieving 84% target,84,84,100.0,2025-12-02,Completed
EMP0149,Operations,GOAL_EMP0149_2,Skill Development,Improve skill development by achieving 82% target,82,51,62.19512195121951,2025-12-28,In Progress
EMP0149,Operations,GOAL_EMP0149_3,Client Satisfaction,Improve client satisfaction by achieving 83% target,83,60,72.28915662650603,2025-10-10,In Progress
EMP0149,Operations,GOAL_EMP0149_4,Client Satisfaction,Improve client satisfaction by achieving 89% target,89,74,83.14606741573034,2026-01-27,In Progress
EMP0150,Finance,GOAL_EMP0150_1,Performance Improvement,Improve performance improvement by achieving 72% target,72,57,79.16666666666666,2025-12-12,In Progress
EMP0150,Finance,GOAL_EMP0150_2,Performance Improvement,Improve performance improvement by achieving 94% target,94,103,100.0,2025-11-05,Completed
EMP0150,Finance,GOAL_EMP0150_3,Process Optimization,Improve process optimization by achieving 88% target,88,98,100.0,2026-01-08,Completed
EMP0150,Finance,GOAL_EMP0150_4,Project Completion,Improve project completion by achieving 77% target,77,68,88.31168831168831,2025-12-18,In Progress
EMP0150,Finance,GOAL_EMP0150_5,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,53,55.78947368421052,2025-11-01,In Progress
